Date,Screen Name,Full Name,Tweet Text,Tweet ID,App,Followers,Follows,Retweets,Favorites,Verfied,User Since,Location,Bio
3/5/16,@pastpunditry,Nicole Hemmer,.@SciencEric stresses the importance of storytelling over factuality. #histcomm,706152663218520064,TweetDeck,890,378,1,1,No,4/15/10,"Charlottesville, VA","Historian, writer, & host of @pastpresentpod. Visiting Research Assoc, @Miller_Center. Contributing editor, @USNews. Research Assoc, @USSC, @Sydney_Uni."
3/5/16,@brianleechphd,Brian Leech,RT @pastpunditry: .@SciencEric stresses the importance of storytelling over factuality. #histcomm,706152733368254465,Twitter for iPhone,677,1499,1,0,No,2/7/14,"Rock Island, IL","Historian of environment, American West at Augustana College in Illinois. Researching mining, nuclear power, speed limits, gardens. Soccer! Opinions are my own."
3/5/16,@brianleechphd,Brian Leech,RT @pastpunditry: .@SciencEric: The worst way to get someone to believe science is to talk about science. More objective info = less belief…,706152739512963072,Twitter for iPhone,677,1499,1,0,No,2/7/14,"Rock Island, IL","Historian of environment, American West at Augustana College in Illinois. Researching mining, nuclear power, speed limits, gardens. Soccer! Opinions are my own."
3/5/16,@pastpunditry,Nicole Hemmer,.@MarlaAtUmass talks about study that asks what kinds of information are likeliest to prompt action on part of recipient? #histcomm,706152930945191936,TweetDeck,890,378,0,0,No,4/15/10,"Charlottesville, VA","Historian, writer, & host of @pastpresentpod. Visiting Research Assoc, @Miller_Center. Contributing editor, @USNews. Research Assoc, @USSC, @Sydney_Uni."
3/5/16,@pastpunditry,Nicole Hemmer,"We retreat to evidence, when that isn’t the most effective form of persuasion, says @MarlaAtUmass #histcomm",706153019562446849,TweetDeck,890,378,0,0,No,4/15/10,"Charlottesville, VA","Historian, writer, & host of @pastpresentpod. Visiting Research Assoc, @Miller_Center. Contributing editor, @USNews. Research Assoc, @USSC, @Sydney_Uni."
3/5/16,@pastpunditry,Nicole Hemmer,"No evidence is unbranded — it all has an interpretive framework, says @SciencEric (referencing Chris Mooney) #histcomm",706153437503877121,TweetDeck,890,378,1,2,No,4/15/10,"Charlottesville, VA","Historian, writer, & host of @pastpresentpod. Visiting Research Assoc, @Miller_Center. Contributing editor, @USNews. Research Assoc, @USSC, @Sydney_Uni."
3/5/16,@UqamCuratrix,Sheila K. Hoffman,RT @samueljredman: UMass offering program on history in digital age https://t.co/HpvKpgzavD @umasshistory @umassph #HistComm,706154129798897664,Twitter for Android,329,1162,10,0,No,11/26/12,Montréal et Paris,Iconologist | techno futurist | theoretical museologist
3/5/16,@pastpunditry,Nicole Hemmer,.@SciencEric on diff btwn “cells that can cure your grandma’s Alzheimer’s” vs “human embryonic stem cells” & ethics of language #histcomm,706154196760961024,TweetDeck,890,378,0,0,No,4/15/10,"Charlottesville, VA","Historian, writer, & host of @pastpresentpod. Visiting Research Assoc, @Miller_Center. Contributing editor, @USNews. Research Assoc, @USSC, @Sydney_Uni."
3/5/16,@Welcome2History,HistoryGal,RT @jamiaw: When students who visit historic institutions can feel empathy it is groundbreaking-@JulieThePH #histcomm,706154426273308672,Mobile Web (M5),225,107,9,0,No,7/6/15,"Brooklyn, NY",Scholar still recovering from the job market
3/5/16,@monicaMedHist,Monica H Green,"RT @JimGrossmanAHA: Science writing offers a few easy, major rules for public communication: avoid jargon, acronyms.Historians should do ev…",706154671954460672,Twitter Web Client,635,200,6,0,No,12/1/14,,MedHist=medical history; MedHist=medieval history. Child of Civil Rights movement; educator concerned for global health.
3/5/16,@pastpunditry,Nicole Hemmer,".@jamiaw brings the questions of ethics to the fore again. I’m super interested in an “ethics of history” course, btw. #histcomm",706154899050995712,TweetDeck,890,378,1,2,No,4/15/10,"Charlottesville, VA","Historian, writer, & host of @pastpresentpod. Visiting Research Assoc, @Miller_Center. Contributing editor, @USNews. Research Assoc, @USSC, @Sydney_Uni."
3/5/16,@UMassHistory,UMass History Dept.,Lots of great things are happening. Join the conversations at #UMassGHA16 and #histcomm,706154905241849856,Twitter Web Client,722,296,1,0,No,8/18/10,"Amherst, MA",Dedicated to the idea that understanding the past is essential to a free and enlightened citizenry.
3/5/16,@singingscholar,Lucy,"RT @JimGrossmanAHA: Science writing offers a few easy, major rules for public communication: avoid jargon, acronyms.Historians should do ev…",706155005976387584,Twitter Web Client,1457,940,6,0,No,10/12/10,itinerant scholar,"Apprentice medievalist and history instructor. #Histmed nerd. Opera aficionado and blogger. Traveler, reader, and drinker of tea."
3/5/16,@dataylor1,David Taylor,"RT @JimGrossmanAHA: Science writing offers a few easy, major rules for public communication: avoid jargon, acronyms.Historians should do ev…",706155120518680576,Twitter Web Client,794,1004,6,0,No,2/4/10,"Washington, DC","Author & filmmaker blends love of food, culture, history & travel. My blog: https://t.co/b85tWiS8gW My books: https://t.co/6SoP7CoxuC"
3/5/16,@pastpunditry,Nicole Hemmer,.@YAppelbaum refers to @BrendanNyhan’s study of vaccine info & the way more info can cause ppl to hold firm to mis-information #histcomm,706155585289457664,TweetDeck,890,378,0,0,No,4/15/10,"Charlottesville, VA","Historian, writer, & host of @pastpresentpod. Visiting Research Assoc, @Miller_Center. Contributing editor, @USNews. Research Assoc, @USSC, @Sydney_Uni."
3/5/16,@pastpunditry,Nicole Hemmer,Here’s the @BrendanNyhan study: https://t.co/J8pQoY9ruQ #histcomm,706155724125110272,TweetDeck,890,378,0,0,No,4/15/10,"Charlottesville, VA","Historian, writer, & host of @pastpresentpod. Visiting Research Assoc, @Miller_Center. Contributing editor, @USNews. Research Assoc, @USSC, @Sydney_Uni."
3/5/16,@pastpunditry,Nicole Hemmer,Importance of engagement that creates persuasive openness rather than firm conclusions. #histcomm,706156041143197696,TweetDeck,890,378,0,1,No,4/15/10,"Charlottesville, VA","Historian, writer, & host of @pastpresentpod. Visiting Research Assoc, @Miller_Center. Contributing editor, @USNews. Research Assoc, @USSC, @Sydney_Uni."
3/5/16,@pastpunditry,Nicole Hemmer,.@edward_l_ayers asks whether history is an inherently narrative form. Notes “the market” prefers story to analysis. #histcomm,706156250174787584,TweetDeck,890,378,1,0,No,4/15/10,"Charlottesville, VA","Historian, writer, & host of @pastpresentpod. Visiting Research Assoc, @Miller_Center. Contributing editor, @USNews. Research Assoc, @USSC, @Sydney_Uni."
3/5/16,@pastpunditry,Nicole Hemmer,".@rebeccaonion notes that on the web, argument does better than narrative in many ways. #histcomm",706156422061494272,TweetDeck,890,378,0,1,No,4/15/10,"Charlottesville, VA","Historian, writer, & host of @pastpresentpod. Visiting Research Assoc, @Miller_Center. Contributing editor, @USNews. Research Assoc, @USSC, @Sydney_Uni."
3/5/16,@pastpunditry,Nicole Hemmer,".@edward_l_ayers: New media tend to foreground argument over narrative, in a way popular history book market may not. #histcomm",706156559383064577,TweetDeck,890,378,0,1,No,4/15/10,"Charlottesville, VA","Historian, writer, & host of @pastpresentpod. Visiting Research Assoc, @Miller_Center. Contributing editor, @USNews. Research Assoc, @USSC, @Sydney_Uni."
3/5/16,@pastpunditry,Nicole Hemmer,Changing tech has changed how we value argument. Can risk turning some % of ppl off if you can engage a big % at same time #histcomm,706156979929096192,TweetDeck,890,378,0,1,No,4/15/10,"Charlottesville, VA","Historian, writer, & host of @pastpresentpod. Visiting Research Assoc, @Miller_Center. Contributing editor, @USNews. Research Assoc, @USSC, @Sydney_Uni."
3/5/16,@pastpunditry,Nicole Hemmer,How do you present info in a way that does more than reinforce hard lines — that opens the door to persuasion? #histcomm,706157247655780352,TweetDeck,890,378,0,0,No,4/15/10,"Charlottesville, VA","Historian, writer, & host of @pastpresentpod. Visiting Research Assoc, @Miller_Center. Contributing editor, @USNews. Research Assoc, @USSC, @Sydney_Uni."
3/5/16,@pastpunditry,Nicole Hemmer,.@jdichtl asks what happens to the authoritative expert voice in new media environment where ppl can choose own facts/interps #histcomm,706157564183101441,TweetDeck,890,378,0,1,No,4/15/10,"Charlottesville, VA","Historian, writer, & host of @pastpresentpod. Visiting Research Assoc, @Miller_Center. Contributing editor, @USNews. Research Assoc, @USSC, @Sydney_Uni."
3/5/16,@pastpunditry,Nicole Hemmer,.@sholalynch sings the praises of the Mismeasure of Man as a book that found adventure & intrigue in process. #histcomm,706157972175642624,TweetDeck,890,378,0,2,No,4/15/10,"Charlottesville, VA","Historian, writer, & host of @pastpresentpod. Visiting Research Assoc, @Miller_Center. Contributing editor, @USNews. Research Assoc, @USSC, @Sydney_Uni."
3/5/16,@pastpunditry,Nicole Hemmer,.@AmandaMoniz1 raises question of policymakers as audience. Do policymakers want to see process? Do they value it? #histcomm,706158245770088448,TweetDeck,890,378,0,0,No,4/15/10,"Charlottesville, VA","Historian, writer, & host of @pastpresentpod. Visiting Research Assoc, @Miller_Center. Contributing editor, @USNews. Research Assoc, @USSC, @Sydney_Uni."
3/5/16,@JulieThePH,Julie Golia,"Much more important than claiming expertise, says @sholalynch, is revealing the process and letting audience assess themselves #histcomm",706158246902497282,Twitter Web Client,1234,1386,5,3,No,6/24/11,"Brooklyn, NY",Director of Public History @brooklynhistory. Media and gender historian writing history of advice columns. Co-founder and editor of http://t.co/0PHxc7TGso
3/5/16,@pastpunditry,Nicole Hemmer,"RT @JulieThePH: Much more important than claiming expertise, says @sholalynch, is revealing the process and letting audience assess themsel…",706158282008825861,TweetDeck,890,378,5,0,No,4/15/10,"Charlottesville, VA","Historian, writer, & host of @pastpresentpod. Visiting Research Assoc, @Miller_Center. Contributing editor, @USNews. Research Assoc, @USSC, @Sydney_Uni."
3/5/16,@jamiaw,jamiaw,"RT @pastpunditry: .@jamiaw brings the questions of ethics to the fore again. I’m super interested in an “ethics of history” course, btw. #h…",706158323641552897,Twitter for iPhone,11336,7815,1,0,No,7/13/08,Borderless,Feminist. Movement Builder. Cartwheeler. Storyteller. @womenactmedia executive director. @ROOKIEMag writer. All views are my own. Book me via @FreshSpeakers
3/5/16,@jamiaw,jamiaw,"RT @JulieThePH: Much more important than claiming expertise, says @sholalynch, is revealing the process and letting audience assess themsel…",706158385394274305,Twitter for iPhone,11336,7815,5,0,No,7/13/08,Borderless,Feminist. Movement Builder. Cartwheeler. Storyteller. @womenactmedia executive director. @ROOKIEMag writer. All views are my own. Book me via @FreshSpeakers
3/5/16,@pastpunditry,Nicole Hemmer,They have me attached to an sugar-water tube. #histcomm https://t.co/4Y7U8AZrIn,706158459985731584,TweetDeck,890,378,0,2,No,4/15/10,"Charlottesville, VA","Historian, writer, & host of @pastpresentpod. Visiting Research Assoc, @Miller_Center. Contributing editor, @USNews. Research Assoc, @USSC, @Sydney_Uni."
3/5/16,@pastpunditry,Nicole Hemmer,.@JasonSteinhauer says members of Congress love seeing behind-the-scenes sausage-making at @librarycongress #histcomm,706158750592176128,TweetDeck,890,378,1,2,No,4/15/10,"Charlottesville, VA","Historian, writer, & host of @pastpresentpod. Visiting Research Assoc, @Miller_Center. Contributing editor, @USNews. Research Assoc, @USSC, @Sydney_Uni."
3/5/16,@jamiaw,jamiaw,RT @pastpunditry: .@JasonSteinhauer says members of Congress love seeing behind-the-scenes sausage-making at @librarycongress #histcomm,706159072110899201,Twitter for iPhone,11336,7815,1,0,No,7/13/08,Borderless,Feminist. Movement Builder. Cartwheeler. Storyteller. @womenactmedia executive director. @ROOKIEMag writer. All views are my own. Book me via @FreshSpeakers
3/5/16,@jamiaw,jamiaw,"RT @pastpunditry: No evidence is unbranded — it all has an interpretive framework, says @SciencEric (referencing Chris Mooney) #histcomm",706159223680401410,Twitter for iPhone,11336,7815,1,0,No,7/13/08,Borderless,Feminist. Movement Builder. Cartwheeler. Storyteller. @womenactmedia executive director. @ROOKIEMag writer. All views are my own. Book me via @FreshSpeakers
3/5/16,@pastpunditry,Nicole Hemmer,".@lilyrothman says yes, we’re already at base camp, but our audiences are capable climbers. Can let them draw conclusions #histcomm",706159402789773312,TweetDeck,890,378,1,1,No,4/15/10,"Charlottesville, VA","Historian, writer, & host of @pastpresentpod. Visiting Research Assoc, @Miller_Center. Contributing editor, @USNews. Research Assoc, @USSC, @Sydney_Uni."
3/5/16,@pastpunditry,Nicole Hemmer,".@jdichtl pushes back, saying that various audiences have a wider diversity of capabilities & desire to do work. #histcomm",706159718323118080,TweetDeck,890,378,0,0,No,4/15/10,"Charlottesville, VA","Historian, writer, & host of @pastpresentpod. Visiting Research Assoc, @Miller_Center. Contributing editor, @USNews. Research Assoc, @USSC, @Sydney_Uni."
3/5/16,@JulieThePH,Julie Golia,"RT @pastpunditry: .@lilyrothman says yes, we’re already at base camp, but our audiences are capable climbers. Can let them draw conclusions…",706159803148718080,Twitter Web Client,1234,1386,1,0,No,6/24/11,"Brooklyn, NY",Director of Public History @brooklynhistory. Media and gender historian writing history of advice columns. Co-founder and editor of http://t.co/0PHxc7TGso
3/5/16,@pastpunditry,Nicole Hemmer,".@JimGrossmanAHA points to AHA professional standards, that require us not to omit contrary evidence. #histcomm",706160110452744192,TweetDeck,890,378,1,2,No,4/15/10,"Charlottesville, VA","Historian, writer, & host of @pastpresentpod. Visiting Research Assoc, @Miller_Center. Contributing editor, @USNews. Research Assoc, @USSC, @Sydney_Uni."
3/5/16,@mattdelmont,Matt Delmont,"RT @JulieThePH: Much more important than claiming expertise, says @sholalynch, is revealing the process and letting audience assess themsel…",706161166486106113,TweetDeck,1661,1442,5,0,No,6/3/11,"Tempe, AZ","Hist Prof at ASU. Author of Why Busing Failed (Mar 2016 w/ UC Press), Making Roots (Aug 2016), The Nicest Kids in Town (2012) & https://t.co/wxqwetidgC"
3/5/16,@Indicaworld,Lavanya Vemsani Ph.D,"RT @JimGrossmanAHA: Science writing offers a few easy, major rules for public communication: avoid jargon, acronyms.Historians should do ev…",706161330483503105,Twitter for iPad,266,244,6,0,No,11/10/13,Shawnee State University ,"Professor, History & Religious St Author: Hindu & Jain Mythology of Balarama Editor: International Journal of Dharma and Hindu Studies https://t.co/jPDg850kfn"
3/5/16,@thecliodotcom,Clio History App,RT @pastpunditry: .@edward_l_ayers asks whether history is an inherently narrative form. Notes “the market” prefers story to analysis. #his…,706161407478231040,Twitter for iPhone,2431,677,1,0,No,7/3/14,United States,"Website & mobile app connecting users to nearby history. Free for all, new entries daily by growing network of contributors and editors. Tweets by @DTrowbridge7"
3/5/16,@JimGrossmanAHA,Jim Grossman,"RT @pastpunditry: .@JimGrossmanAHA points to AHA professional standards, that require us not to omit contrary evidence. #histcomm",706161549224878081,Twitter Web Client,2241,368,1,0,No,10/29/13,"Washington, DC","Historian; Executive Director, American Historical Association (tweets reflect personal, not institutional perspective). #Everythinghasahistory"
3/5/16,@pastpunditry,Nicole Hemmer,".@smrobertson3 argues historians have an opportunity to make their sources transparent, & don’t do it nearly enough. #histcomm",706161731383529472,TweetDeck,890,378,1,1,No,4/15/10,"Charlottesville, VA","Historian, writer, & host of @pastpresentpod. Visiting Research Assoc, @Miller_Center. Contributing editor, @USNews. Research Assoc, @USSC, @Sydney_Uni."
3/5/16,@JulieThePH,Julie Golia,Length is now relative says @smrobertson3. We're not taking advantage of links/hypertext as way of making docs/process accessible. #histcomm,706162080232169472,Twitter Web Client,1234,1386,0,0,No,6/24/11,"Brooklyn, NY",Director of Public History @brooklynhistory. Media and gender historian writing history of advice columns. Co-founder and editor of http://t.co/0PHxc7TGso
3/5/16,@abreimaier,Amy,RT @UMassHistory: Lots of great things are happening. Join the conversations at #UMassGHA16 and #histcomm,706163366071574529,Twitter for iPhone,112,224,1,0,No,3/9/13,New England,"History PhD Candidate interested in early America, book history, cooking, hockey, & all things nerdy!"
3/5/16,@pastpunditry,Nicole Hemmer,"Digitization replicates the institutional structure of the physical archives, @edward_l_ayers says, tho some trying to change #histcomm",706163520249991168,TweetDeck,890,378,0,1,No,4/15/10,"Charlottesville, VA","Historian, writer, & host of @pastpresentpod. Visiting Research Assoc, @Miller_Center. Contributing editor, @USNews. Research Assoc, @USSC, @Sydney_Uni."
3/5/16,@ceeCeeTeeCee,robocct,"RT @JulieThePH: Much more important than claiming expertise, says @sholalynch, is revealing the process and letting audience assess themsel…",706163536762957824,Twitter for Android,28,402,5,0,No,3/7/15,"somewhere, my love",“Sanity lies somewhere between the inhibitions of conventional morality and the looseness of the extreme impulse”
3/5/16,@pastpunditry,Nicole Hemmer,History Harvest: students going out to where ppl are & digitizing their papers. https://t.co/PbiBu6PAEP #histcomm,706163917316333568,TweetDeck,890,378,0,1,No,4/15/10,"Charlottesville, VA","Historian, writer, & host of @pastpresentpod. Visiting Research Assoc, @Miller_Center. Contributing editor, @USNews. Research Assoc, @USSC, @Sydney_Uni."
3/5/16,@s_schwinghamer,Steven Schwinghamer,"RT @pastpunditry: When experts only talk to experts, they forget how inaccessible their subjects can be to the rest of us. #histcomm",706163932004659200,Twitter Web Client,450,259,3,0,No,2/20/11,"Halifax, NS","Immigration / public / oral history. May also include cats, humour, gung fu, and other bits. Tweets here are my own!"
3/5/16,@MBZepedaCortes,B Zepeda,RT @JulieThePH: What is role of imagination in learning/experiencing history? #histcomm,706164279297363968,Twitter Web Client,699,1702,4,0,No,10/6/10,"Bethlehem, PA",Assistant Professor of #history at Lehigh University / #corruption / reform in #LatinAmerica / #SpanishEmpire/ #PuertoRican Nationalism / Colmex / UC San Diego
3/5/16,@MBZepedaCortes,B Zepeda,"RT @mille24c: ""Draw the importance of history"" #histcomm https://t.co/nJHswFXlV8",706164514572673025,Twitter Web Client,699,1702,5,0,No,10/6/10,"Bethlehem, PA",Assistant Professor of #history at Lehigh University / #corruption / reform in #LatinAmerica / #SpanishEmpire/ #PuertoRican Nationalism / Colmex / UC San Diego
3/5/16,@erfagen,Erica Fagen,Matt Becker discussing the key differences between one's dissertation and book. Very useful information to know!! #Umassgha16 #histcomm,706164923370442752,Twitter for iPhone,1055,2055,0,0,No,12/12/10,Montréal,"PhD Candidate @UMassHistory researching modern Europe, Holocaust memory, photography, and digital history. Traveler, Habs fan."
3/5/16,@DeviantReader,Sarah Zarrow,"RT @JulieThePH: Much more important than claiming expertise, says @sholalynch, is revealing the process and letting audience assess themsel…",706165003758473216,Twitter for iPhone,220,265,5,0,No,9/23/13,"Brooklyn, NY","Historian, dancer, schemer. Managing Editor at @ingeveb."
3/5/16,@j3foley,Jillian Foley,"RT @pastpunditry: .@smrobertson3 argues historians have an opportunity to make their sources transparent, & don’t do it nearly enough. #his…",706165060289347584,Twitter for iPhone,152,290,1,0,No,3/30/10,"Chicago, IL","Grad student at U Chicago studying history of computer science. In my spare time, I bake."
3/5/16,@j3foley,Jillian Foley,"RT @JimGrossmanAHA: Science writing offers a few easy, major rules for public communication: avoid jargon, acronyms.Historians should do ev…",706165514599587840,Twitter for iPhone,152,290,6,0,No,3/30/10,"Chicago, IL","Grad student at U Chicago studying history of computer science. In my spare time, I bake."
3/5/16,@jaheppler,Jason Heppler,"Rainy Saturday morning; following #histcomm, making German pancakes, French press coffee, hanging with Baby, and good music.",706166354630410240,Tweetbot for Mac,1933,480,0,1,No,9/11/08,"San Jose, Calif.","Historian of 20c North American Wests, #envhist, #dighist, #publichistory | @StanfordHistory and @CESTA_Stanford. Co-host, @firstdraftcast and @_overanalyze."
3/5/16,@jaheppler,Jason Heppler,"Speaking of, is anyone archiving all the tweets from #histcomm?",706166471810879488,Tweetbot for Mac,1933,480,0,0,No,9/11/08,"San Jose, Calif.","Historian of 20c North American Wests, #envhist, #dighist, #publichistory | @StanfordHistory and @CESTA_Stanford. Co-host, @firstdraftcast and @_overanalyze."
3/5/16,@samueljredman,Samuel J. Redman,RT @erfagen: Matt Becker discussing the key differences between one's dissertation and book. Very useful information to know!! #Umassgha1…,706169305600299008,Twitter Web Client,5624,5356,1,0,No,2/10/11,"Amherst, MA ","Historian / Explorer / Educator / Writer @UMasshistory + @umassph +@UMassCHS +@oralhistorylab. Book @BoneRoomsBook - via @Harvard_Press on March 14, 2016."
3/5/16,@samueljredman,Samuel J. Redman,"RT @JulieThePH: Public historians, @jdichtl reminds us, play essential role of mediator between tech platforms and historical content/analy…",706169432108883969,Twitter Web Client,5624,5356,3,0,No,2/10/11,"Amherst, MA ","Historian / Explorer / Educator / Writer @UMasshistory + @umassph +@UMassCHS +@oralhistorylab. Book @BoneRoomsBook - via @Harvard_Press on March 14, 2016."
3/5/16,@samueljredman,Samuel J. Redman,RT @pastpunditry: .@edward_l_ayers comes out strongly for jet packs. But also points to our anxiety over tech in our discussions of #histco…,706169480334938113,Twitter Web Client,5624,5356,1,0,No,2/10/11,"Amherst, MA ","Historian / Explorer / Educator / Writer @UMasshistory + @umassph +@UMassCHS +@oralhistorylab. Book @BoneRoomsBook - via @Harvard_Press on March 14, 2016."
3/5/16,@ASUPublicHist,ASU Public History,"RT @JulieThePH: Public historians, @jdichtl reminds us, play essential role of mediator between tech platforms and historical content/analy…",706169638049087488,TweetDeck,614,787,3,0,No,8/22/13,"Tempe, AZ",Public History at Arizona State University.
3/5/16,@samueljredman,Samuel J. Redman,"RT @pastpunditry: .@JulieThePH points out we are focused on the intimacy and humanity of history as its strength, something #histcomm might…",706169655006724097,Twitter Web Client,5624,5356,1,0,No,2/10/11,"Amherst, MA ","Historian / Explorer / Educator / Writer @UMasshistory + @umassph +@UMassCHS +@oralhistorylab. Book @BoneRoomsBook - via @Harvard_Press on March 14, 2016."
3/5/16,@samueljredman,Samuel J. Redman,RT @pastpunditry: .@lilyrothman asks whether we want to do history by sneak attack or make people want to seek out history. #histcomm,706169687164510208,Twitter Web Client,5624,5356,2,0,No,2/10/11,"Amherst, MA ","Historian / Explorer / Educator / Writer @UMasshistory + @umassph +@UMassCHS +@oralhistorylab. Book @BoneRoomsBook - via @Harvard_Press on March 14, 2016."
3/5/16,@samueljredman,Samuel J. Redman,RT @rebekkahrubin: Still thinking about @AmandaMoniz1's comments last night regarding how we should be telling stories through food and rec…,706169733842919424,Twitter Web Client,5624,5356,1,0,No,2/10/11,"Amherst, MA ","Historian / Explorer / Educator / Writer @UMasshistory + @umassph +@UMassCHS +@oralhistorylab. Book @BoneRoomsBook - via @Harvard_Press on March 14, 2016."
3/5/16,@samueljredman,Samuel J. Redman,RT @pastpunditry: .@SciencEric points to the importance of avoiding jargon & acronyms; using communicative titles. Clarity over efficiency.…,706170075968098304,Twitter Web Client,5624,5356,1,0,No,2/10/11,"Amherst, MA ","Historian / Explorer / Educator / Writer @UMasshistory + @umassph +@UMassCHS +@oralhistorylab. Book @BoneRoomsBook - via @Harvard_Press on March 14, 2016."
3/5/16,@samueljredman,Samuel J. Redman,"RT @jamiaw: On sci comm: People who avoid jargon, people who use their titles as full on sentences are better understood-@SciencEric #histc…",706170098927718406,Twitter Web Client,5624,5356,2,0,No,2/10/11,"Amherst, MA ","Historian / Explorer / Educator / Writer @UMasshistory + @umassph +@UMassCHS +@oralhistorylab. Book @BoneRoomsBook - via @Harvard_Press on March 14, 2016."
3/5/16,@samueljredman,Samuel J. Redman,"RT @JimGrossmanAHA: Science writing offers a few easy, major rules for public communication: avoid jargon, acronyms.Historians should do ev…",706170145186705409,Twitter Web Client,5624,5356,8,0,No,2/10/11,"Amherst, MA ","Historian / Explorer / Educator / Writer @UMasshistory + @umassph +@UMassCHS +@oralhistorylab. Book @BoneRoomsBook - via @Harvard_Press on March 14, 2016."
3/5/16,@samueljredman,Samuel J. Redman,RT @JulieThePH: Convo shifts to motivated reasoning. See good explanation of it here: https://t.co/c8sENkl5dC #histcomm,706170171120099329,Twitter Web Client,5624,5356,1,0,No,2/10/11,"Amherst, MA ","Historian / Explorer / Educator / Writer @UMasshistory + @umassph +@UMassCHS +@oralhistorylab. Book @BoneRoomsBook - via @Harvard_Press on March 14, 2016."
3/5/16,@samueljredman,Samuel J. Redman,RT @pastpunditry: .@edward_l_ayers asks whether history is an inherently narrative form. Notes “the market” prefers story to analysis. #his…,706170299276992512,Twitter Web Client,5624,5356,2,0,No,2/10/11,"Amherst, MA ","Historian / Explorer / Educator / Writer @UMasshistory + @umassph +@UMassCHS +@oralhistorylab. Book @BoneRoomsBook - via @Harvard_Press on March 14, 2016."
3/5/16,@samueljredman,Samuel J. Redman,"RT @pastpunditry: .@rebeccaonion notes that on the web, argument does better than narrative in many ways. #histcomm",706170323134238722,Twitter Web Client,5624,5356,1,0,No,2/10/11,"Amherst, MA ","Historian / Explorer / Educator / Writer @UMasshistory + @umassph +@UMassCHS +@oralhistorylab. Book @BoneRoomsBook - via @Harvard_Press on March 14, 2016."
3/5/16,@ValleyNerdWatch,Valley Nerd Watch,"RT @JimGrossmanAHA: Science writing offers a few easy, major rules for public communication: avoid jargon, acronyms.Historians should do ev…",706170643495165954,Twitter for Android,339,452,8,0,No,2/1/15,"Pioneer Valley, MA",All the nerd news you can use if and only if you currently live in the Pioneer Valley area of Massachusetts.
3/5/16,@pastpunditry,Nicole Hemmer,"I’ll storify them tomorrow, if that’s of use. #histcomm https://t.co/NH0w5o6Nz4",706172127540543490,TweetDeck,893,378,0,2,No,4/15/10,"Charlottesville, VA","Historian, writer, & host of @pastpresentpod. Visiting Research Assoc, @Miller_Center. Contributing editor, @USNews. Research Assoc, @USSC, @Sydney_Uni."
3/5/16,@4Kats4,Kathryn Edney,RT @magmidd: We do a lot of hand wringing around STEM but @edward_l_ayers says history is actually the subject students understand the leas…,706172848419823616,Twitter for iPhone,198,325,10,0,No,7/30/09,,Finally tenure track.
3/5/16,@insurgentintel,Global Dealmaking,"RT @pastpunditry: When experts only talk to experts, they forget how inaccessible their subjects can be to the rest of us. #histcomm",706172921954193408,Twitter Web Client,172,2320,4,0,No,11/14/13,"UPenn-Annenberg, DC/Philly","Will teach class on politics, media & public diplomacy. Spring 2015"
3/5/16,@juliegpeterson,Julie Peterson,"RT @pastpunditry: .@lilyrothman says yes, we’re already at base camp, but our audiences are capable climbers. Can let them draw conclusions…",706178098954432513,Twitter for iPhone,239,777,2,0,No,10/26/12,"Amherst, MA","Public History grad student UMass Amherst(@umassph) I study 20th C US, mass incarceration, prison museums. Runner, traveler, museum aficionado, reluctant foodie"
3/5/16,@juliegpeterson,Julie Peterson,RT @UMassHistory: Lots of great things are happening. Join the conversations at #UMassGHA16 and #histcomm,706178419214696448,Twitter for iPhone,239,777,2,0,No,10/26/12,"Amherst, MA","Public History grad student UMass Amherst(@umassph) I study 20th C US, mass incarceration, prison museums. Runner, traveler, museum aficionado, reluctant foodie"
3/5/16,@juliegpeterson,Julie Peterson,RT @pastpunditry: .@sholalynch sings the praises of the Mismeasure of Man as a book that found adventure & intrigue in process. #histcomm,706178926922625025,Twitter for iPhone,239,777,1,0,No,10/26/12,"Amherst, MA","Public History grad student UMass Amherst(@umassph) I study 20th C US, mass incarceration, prison museums. Runner, traveler, museum aficionado, reluctant foodie"
3/5/16,@juliegpeterson,Julie Peterson,RT @JulieThePH: Convo shifts to motivated reasoning. See good explanation of it here: https://t.co/c8sENkl5dC #histcomm,706179010523504641,Twitter for iPhone,239,777,2,0,No,10/26/12,"Amherst, MA","Public History grad student UMass Amherst(@umassph) I study 20th C US, mass incarceration, prison museums. Runner, traveler, museum aficionado, reluctant foodie"
3/5/16,@juliegpeterson,Julie Peterson,"RT @jamiaw: On sci comm: People who avoid jargon, people who use their titles as full on sentences are better understood-@SciencEric #histc…",706179055914192897,Twitter for iPhone,239,777,3,0,No,10/26/12,"Amherst, MA","Public History grad student UMass Amherst(@umassph) I study 20th C US, mass incarceration, prison museums. Runner, traveler, museum aficionado, reluctant foodie"
3/5/16,@juliegpeterson,Julie Peterson,"RT @pastpunditry: When experts only talk to experts, they forget how inaccessible their subjects can be to the rest of us. #histcomm",706179137539579905,Twitter for iPhone,239,777,5,0,No,10/26/12,"Amherst, MA","Public History grad student UMass Amherst(@umassph) I study 20th C US, mass incarceration, prison museums. Runner, traveler, museum aficionado, reluctant foodie"
